,game,model,experiment,episode,metric,value
6790,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_2,Violated Request Count,0.0
6791,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_2,Aborted,0.0
6792,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_2,Success,0.0
6793,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_2,Lose,1.0
6794,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_2,Main Score,0.0
6795,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_2,Request Success Ratio,1.0
6796,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_22,Generated Expression Length,48.0
6797,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_22,Generated Expression Number of Tokens,8.0
6798,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_22,Aborted at Player 1,0.0
6799,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_22,Aborted at Player 2,0.0
6800,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_22,Request Count,2.0
6801,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_22,Parsed Request Count,2.0
6802,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_22,Violated Request Count,0.0
6803,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_22,Aborted,0.0
6804,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_22,Success,1.0
6805,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_22,Lose,0.0
6806,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_22,Main Score,100.0
6807,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_22,Request Success Ratio,1.0
6808,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_14,Generated Expression Length,47.0
6809,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_14,Generated Expression Number of Tokens,8.0
6810,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_14,Aborted at Player 1,0.0
6811,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_14,Aborted at Player 2,0.0
6812,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_14,Request Count,2.0
6813,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_14,Parsed Request Count,2.0
6814,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_14,Violated Request Count,0.0
6815,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_14,Aborted,0.0
6816,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_14,Success,0.0
6817,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_14,Lose,1.0
6818,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_14,Main Score,0.0
6819,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_14,Request Success Ratio,1.0
6820,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_16,Generated Expression Length,48.0
6821,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_16,Generated Expression Number of Tokens,9.0
6822,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_16,Aborted at Player 1,0.0
6823,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_16,Aborted at Player 2,0.0
6824,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_16,Request Count,2.0
6825,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_16,Parsed Request Count,2.0
6826,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_16,Violated Request Count,0.0
6827,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_16,Aborted,0.0
6828,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_16,Success,0.0
6829,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_16,Lose,1.0
6830,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_16,Main Score,0.0
6831,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_16,Request Success Ratio,1.0
6832,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_7,Generated Expression Length,42.0
6833,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_7,Generated Expression Number of Tokens,7.0
6834,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_7,Aborted at Player 1,0.0
6835,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_7,Aborted at Player 2,0.0
6836,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_7,Request Count,2.0
6837,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_7,Parsed Request Count,2.0
6838,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_7,Violated Request Count,0.0
6839,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_7,Aborted,0.0
6840,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_7,Success,1.0
6841,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_7,Lose,0.0
6842,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_7,Main Score,100.0
6843,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_7,Request Success Ratio,1.0
6844,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_10,Generated Expression Length,50.0
6845,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_10,Generated Expression Number of Tokens,8.0
6846,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_10,Aborted at Player 1,0.0
6847,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_10,Aborted at Player 2,0.0
6848,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_10,Request Count,2.0
6849,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_10,Parsed Request Count,2.0
6850,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_10,Violated Request Count,0.0
6851,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_10,Aborted,0.0
6852,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_10,Success,1.0
6853,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_10,Lose,0.0
6854,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_10,Main Score,100.0
6855,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_10,Request Success Ratio,1.0
6856,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_21,Generated Expression Length,48.0
6857,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_21,Generated Expression Number of Tokens,8.0
6858,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_21,Aborted at Player 1,0.0
6859,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_21,Aborted at Player 2,0.0
6860,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_21,Request Count,2.0
6861,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_21,Parsed Request Count,2.0
6862,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_21,Violated Request Count,0.0
6863,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_21,Aborted,0.0
6864,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_21,Success,0.0
6865,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_21,Lose,1.0
6866,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_21,Main Score,0.0
6867,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_21,Request Success Ratio,1.0
6868,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_25,Generated Expression Length,43.0
6869,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_25,Generated Expression Number of Tokens,7.0
6870,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_25,Aborted at Player 1,0.0
6871,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_25,Aborted at Player 2,0.0
6872,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_25,Request Count,2.0
6873,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_25,Parsed Request Count,2.0
6874,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_25,Violated Request Count,0.0
6875,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_25,Aborted,0.0
6876,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_25,Success,1.0
6877,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_25,Lose,0.0
6878,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_25,Main Score,100.0
6879,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_25,Request Success Ratio,1.0
6880,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_19,Generated Expression Length,48.0
6881,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_19,Generated Expression Number of Tokens,8.0
6882,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_19,Aborted at Player 1,0.0
6883,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_19,Aborted at Player 2,0.0
6884,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_19,Request Count,2.0
6885,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_19,Parsed Request Count,2.0
6886,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_19,Violated Request Count,0.0
6887,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_19,Aborted,0.0
6888,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_19,Success,1.0
6889,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_19,Lose,0.0
6890,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_19,Main Score,100.0
6891,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_19,Request Success Ratio,1.0
6892,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_24,Generated Expression Length,43.0
6893,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_24,Generated Expression Number of Tokens,7.0
6894,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_24,Aborted at Player 1,0.0
6895,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_24,Aborted at Player 2,0.0
6896,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_24,Request Count,2.0
6897,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_24,Parsed Request Count,2.0
6898,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_24,Violated Request Count,0.0
6899,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_24,Aborted,0.0
6900,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_24,Success,1.0
6901,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_24,Lose,0.0
6902,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_24,Main Score,100.0
6903,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_24,Request Success Ratio,1.0
6904,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_6,Generated Expression Length,42.0
6905,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_6,Generated Expression Number of Tokens,7.0
6906,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_6,Aborted at Player 1,0.0
6907,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_6,Aborted at Player 2,0.0
6908,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_6,Request Count,2.0
6909,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_6,Parsed Request Count,2.0
6910,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_6,Violated Request Count,0.0
6911,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_6,Aborted,0.0
6912,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_6,Success,1.0
6913,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_6,Lose,0.0
6914,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_6,Main Score,100.0
6915,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_6,Request Success Ratio,1.0
6916,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_15,Generated Expression Length,48.0
6917,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_15,Generated Expression Number of Tokens,9.0
6918,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_15,Aborted at Player 1,0.0
6919,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_15,Aborted at Player 2,0.0
6920,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_15,Request Count,2.0
6921,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_15,Parsed Request Count,2.0
6922,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_15,Violated Request Count,0.0
6923,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_15,Aborted,0.0
6924,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_15,Success,0.0
6925,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_15,Lose,1.0
6926,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_15,Main Score,0.0
6927,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_15,Request Success Ratio,1.0
6928,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_3,Generated Expression Length,45.0
6929,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_3,Generated Expression Number of Tokens,7.0
6930,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_3,Aborted at Player 1,0.0
6931,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_3,Aborted at Player 2,0.0
6932,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_3,Request Count,2.0
6933,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_3,Parsed Request Count,2.0
6934,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_3,Violated Request Count,0.0
6935,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_3,Aborted,0.0
6936,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_3,Success,1.0
6937,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_3,Lose,0.0
6938,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_3,Main Score,100.0
6939,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_3,Request Success Ratio,1.0
6940,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_26,Generated Expression Length,43.0
6941,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_26,Generated Expression Number of Tokens,7.0
6942,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_26,Aborted at Player 1,0.0
6943,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_26,Aborted at Player 2,0.0
6944,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_26,Request Count,2.0
6945,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_26,Parsed Request Count,2.0
6946,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_26,Violated Request Count,0.0
6947,referencegame,Meta-Llama-3.1-70B-Instruct-t0.0--Meta-Llama-3.1-70B-Instruct-t0.0,1_line_grids_columns,episode_26,Aborted,0.0
